age,education_level,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved,financial_ratio,travel_history_score,risk_flag,nationality_American,nationality_Australian,nationality_British,nationality_Canadian,nationality_Chinese,nationality_German,nationality_Indian,nationality_Nigerian,marital_status_Divorced,marital_status_Married,marital_status_Single,destination_country_Australia,destination_country_Canada,destination_country_France,destination_country_Germany,destination_country_UK,destination_country_USA,visa_type_Student,visa_type_Tourist,visa_type_Work
48,1,52,528,28959,20,1,1,0,0,54.84659090909091,19,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
29,2,223,11421,38555,17,1,1,0,0,3.3757989668155153,16,1,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
68,1,212,9272,137333,18,0,0,0,1,14.811583261432268,18,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
45,2,158,7216,36267,3,5,0,0,0,5.025914634146342,-2,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
58,1,357,2917,138059,18,4,1,0,0,47.329105245114846,14,4,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
24,2,278,1503,83250,13,0,0,0,1,55.38922155688623,13,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
65,2,222,13691,130675,15,5,0,0,0,9.544591337374918,10,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
43,0,230,1352,155605,9,0,1,0,1,115.09245562130178,9,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
61,2,344,1271,116318,2,0,0,0,1,91.51691581431943,2,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
61,0,307,14193,56342,19,5,1,0,0,3.9697033749031214,14,5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
34,1,297,1303,80713,14,2,0,0,0,61.94397544128933,12,2,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
57,3,58,8530,114467,19,0,0,0,1,13.41934349355217,19,0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
69,1,32,6379,128518,7,4,0,0,0,20.14704499137796,3,4,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
18,1,115,805,184661,12,4,0,0,0,229.39254658385093,8,4,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
62,1,176,12396,124712,0,1,0,0,1,10.060664730558244,-1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
33,0,164,3473,155262,2,4,0,0,0,44.705441980996255,-2,4,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
42,2,187,8967,15480,1,3,0,0,0,1.7263298762127801,-2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
26,2,141,12502,8265,4,1,0,0,1,0.6610942249240122,3,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
44,3,186,11820,132368,3,3,1,0,0,11.198646362098138,0,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
20,1,205,621,87742,9,3,0,0,0,141.2914653784219,6,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
22,1,64,12035,93985,14,5,1,0,0,7.809306190278355,9,5,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
41,3,192,13621,122825,15,0,1,0,1,9.017326187504588,15,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
36,0,306,14880,119491,11,0,0,0,1,8.030309139784947,11,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
40,2,62,14737,53049,10,0,0,0,1,3.5997150030535385,10,0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
63,0,267,13501,44775,1,0,1,0,1,3.3164210058514185,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
35,1,200,12611,185672,2,2,0,0,0,14.723019586075647,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
36,0,150,10499,198364,0,2,0,0,0,18.893608915134774,-2,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
47,0,313,6613,55926,13,2,1,0,1,8.456978678360805,11,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
18,1,334,14866,93213,4,3,0,0,0,6.27021391093771,1,3,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
42,3,94,9375,92738,5,3,0,0,0,9.892053333333333,2,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
34,1,54,14557,167710,4,2,0,0,0,11.520917771518857,2,2,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
33,2,258,1833,134009,8,2,1,0,1,73.10911074740862,6,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
44,3,109,4773,31342,7,2,1,0,0,6.566520008380474,5,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
65,3,141,901,33145,8,4,1,0,0,36.78690344062153,4,4,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
33,0,27,13443,36117,0,1,1,0,0,2.6866770810087033,-1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
37,1,242,11469,156615,17,1,0,0,1,13.65550614700497,16,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30,3,351,2616,155161,6,5,1,0,0,59.31230886850153,1,5,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30,2,317,11663,58614,5,1,0,0,1,5.02563662865472,4,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
23,0,62,8215,174625,7,3,0,0,0,21.256847230675593,4,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
23,2,111,9366,84004,6,4,0,0,0,8.969036942131112,2,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
20,2,92,4377,133967,11,4,0,0,0,30.60703678318483,7,4,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
24,0,80,1040,68186,6,0,0,0,1,65.56346153846154,6,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
52,2,43,4439,86617,0,4,0,0,0,19.512728091912592,-4,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
66,3,22,14249,105863,19,2,1,0,1,7.429503824829813,17,2,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
48,2,164,7835,31189,9,5,1,0,0,3.980727504786216,4,5,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
54,3,267,7152,151974,11,1,0,0,1,21.249161073825505,10,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
68,3,105,12607,168452,2,3,1,0,0,13.36178313635282,-1,3,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
40,2,130,5794,44876,7,4,0,0,0,7.745253710735243,3,4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
52,3,273,752,91073,5,0,1,0,1,121.10771276595744,5,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
60,3,72,14983,73497,17,1,1,0,1,4.905359407328305,16,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
69,1,158,5820,77492,2,3,0,0,0,13.314776632302406,-1,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
51,3,120,3752,34385,4,5,1,0,0,9.164445628997868,-1,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
28,1,256,2602,164988,9,4,1,0,0,63.40814757878555,5,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
36,2,40,9453,88847,8,4,1,0,0,9.398815190944674,4,4,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
45,2,280,10372,77108,0,1,0,0,1,7.434246047049749,-1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
29,1,231,13270,162980,13,1,1,0,1,12.281838733986435,12,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
23,0,18,12137,31048,10,4,0,0,0,2.558128038230205,6,4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
38,0,239,3901,54055,8,0,1,0,1,13.85670340938221,8,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
35,3,171,3979,21527,9,3,0,0,0,5.410153304850465,6,3,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
37,3,331,9242,90061,5,2,0,0,1,9.744752218134602,3,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
43,0,207,7503,13249,16,0,1,0,1,1.7658270025323204,16,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
68,3,217,625,23219,11,1,0,0,0,37.1504,10,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
53,2,10,4706,132713,17,2,0,0,1,28.200807479813005,15,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
43,0,200,7191,161747,5,1,1,0,1,22.492977332777084,4,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
38,2,165,867,164602,8,3,1,0,0,189.85236447520185,5,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
27,0,123,13425,45781,10,3,0,0,0,3.4101303538175047,7,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
18,1,130,1655,178376,20,1,0,0,1,107.78006042296073,19,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
34,3,36,12089,190928,20,5,1,0,0,15.793531309454876,15,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
40,0,163,13550,125338,13,3,0,1,0,9.250036900369004,10,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
65,0,236,7829,186995,9,2,1,0,1,23.884915059394558,7,2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
41,0,161,9194,47667,2,1,0,0,1,5.1845768979769415,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
34,0,270,14715,197346,3,3,0,0,0,13.411213047910296,0,3,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
40,0,330,650,21625,19,5,1,0,0,33.26923076923077,14,5,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
45,1,364,9952,149763,12,3,0,0,0,15.048532958199356,9,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
67,1,300,9675,29786,11,5,0,0,0,3.078656330749354,6,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
32,1,50,9633,183202,0,1,1,0,1,19.018166718571578,-1,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
35,0,175,8225,79040,11,1,0,0,0,9.609726443768997,10,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
62,3,187,4786,155392,10,5,1,0,0,32.46803175929795,5,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
49,1,119,4620,61151,0,5,1,0,0,13.236147186147186,-5,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
36,0,25,11254,110012,8,4,1,0,0,9.775368757775013,4,4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
57,2,359,850,86406,14,2,1,0,0,101.65411764705883,12,2,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
48,3,324,11926,141189,5,3,1,0,1,11.838755659902734,2,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
54,1,196,12348,46758,4,2,0,0,0,3.7866861030126335,2,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
50,2,337,3806,152657,6,2,1,0,1,40.10956384655807,4,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
62,0,10,5692,45627,19,4,0,0,0,8.015987350667604,15,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
20,3,324,9467,122815,13,0,1,0,1,12.972958698637372,13,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
57,2,96,3529,72738,17,4,0,0,0,20.61150467554548,13,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
18,1,180,3869,36534,16,0,1,0,1,9.44275006461618,16,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
41,3,51,2960,123394,8,1,0,0,1,41.68716216216216,7,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
26,1,324,4917,130442,11,3,1,0,0,26.528777709985764,8,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
55,3,252,7685,126063,7,0,1,0,1,16.40377358490566,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
29,2,264,7437,133659,10,5,1,0,0,17.972166196046793,5,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
66,0,53,639,139125,15,5,1,0,0,217.72300469483568,10,5,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
29,3,182,14166,39994,2,0,0,0,1,2.8232387406466186,2,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
45,1,358,8972,119910,0,1,0,0,1,13.364913062862238,-1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
31,2,346,5385,96366,2,0,0,1,1,17.89526462395543,2,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
27,3,167,1549,18971,15,3,1,0,0,12.247256294383472,12,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
45,1,94,7635,7645,9,3,1,0,0,1.0013097576948264,6,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
51,3,281,7411,56406,2,2,0,0,1,7.611118607475374,0,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
52,2,301,7737,94481,7,1,0,0,1,12.211580716039808,6,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
68,3,336,12608,2004,11,5,1,0,0,0.15894670050761422,6,5,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
60,3,214,4786,190653,3,0,1,0,1,39.835562055996654,3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
69,2,60,9488,16675,15,2,0,0,1,1.757483136593592,13,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
48,1,267,5605,46874,0,2,0,0,0,8.362890276538804,-2,2,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
68,3,325,2708,118358,10,0,0,0,1,43.706794682422455,10,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
22,2,313,12567,117136,14,1,0,0,1,9.320919869499482,13,1,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
26,3,196,11254,153586,14,0,0,0,1,13.64723653811978,14,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
66,3,350,5248,134139,5,3,0,0,1,25.560022865853657,2,3,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
37,3,170,10870,96275,5,0,0,0,1,8.856945722171114,5,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
46,0,305,10612,43566,15,5,0,0,0,4.105352431209951,10,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
41,1,48,8778,16350,1,0,1,1,0,1.8626110731373888,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
23,2,125,1061,104251,11,1,1,0,1,98.25730442978322,10,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
38,0,282,12184,132641,1,3,0,0,0,10.886490479317137,-2,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
55,0,166,11218,19868,18,4,0,0,0,1.771082189338563,14,4,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
19,3,198,11127,120844,9,5,1,0,0,10.86042958569246,4,5,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
54,1,52,1400,100861,11,1,1,0,1,72.04357142857143,10,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
24,3,264,1108,88749,3,2,0,0,0,80.09837545126354,1,2,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
68,2,294,10147,15661,4,0,1,0,1,1.543411845865773,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
21,2,248,4479,102159,6,0,0,0,1,22.808439383791026,6,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
54,0,191,1488,176012,13,3,0,0,0,118.28763440860214,10,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
23,1,269,1491,113669,19,2,0,0,0,76.23675385647216,17,2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
49,2,168,6139,180890,9,4,0,0,0,29.4657110278547,5,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
52,0,282,9092,163537,13,3,1,0,0,17.986911570611525,10,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
57,3,26,5230,118898,19,5,0,0,0,22.733843212237094,14,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
20,1,87,13539,2159,1,0,1,0,0,0.1594652485412512,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
27,0,323,11973,128209,11,3,1,0,0,10.708176730978034,8,3,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
33,1,123,9612,6265,17,3,0,0,0,0.6517894298793175,14,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
20,2,24,8388,169741,0,0,0,0,1,20.2361707200763,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
40,3,323,12260,94257,5,1,1,0,1,7.688172920065253,4,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
63,1,279,11700,91391,16,5,0,0,0,7.811196581196581,11,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
67,2,306,692,108430,0,4,0,0,0,156.6907514450867,-4,4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
18,0,268,12178,68551,18,5,0,0,0,5.629085235670882,13,5,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
18,2,266,2507,43511,3,5,1,0,0,17.355803749501398,-2,5,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
46,0,309,6660,87624,7,0,0,0,1,13.156756756756756,7,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
53,1,235,2492,53872,17,1,1,0,1,21.617977528089888,16,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
23,0,140,13655,43672,0,2,0,0,0,3.198242402050531,-2,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
61,3,148,10943,34062,17,1,0,0,1,3.112674769258887,16,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
24,1,248,9149,110617,20,1,0,0,1,12.090610995737238,19,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
31,1,297,3643,133665,14,0,0,0,1,36.69091408180071,14,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
50,0,218,8623,143756,1,3,0,0,0,16.671228110866288,-2,3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
45,1,72,12918,172513,5,2,0,0,0,13.35446663570212,3,2,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
61,3,210,14522,173018,16,2,1,0,1,11.914199146123124,14,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
55,3,249,11220,142030,8,4,1,0,0,12.658645276292335,4,4,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
57,0,181,12191,80885,2,0,1,0,1,6.634812566647527,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
41,3,148,10426,150129,12,5,0,0,0,14.399482064070593,7,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
66,2,217,2627,60433,8,5,1,0,0,23.00456794822992,3,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
66,3,335,8362,76572,3,1,1,0,1,9.157139440325281,2,1,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
63,3,78,9848,55079,2,1,1,0,1,5.592912266450041,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
41,1,228,5616,32837,10,3,1,0,0,5.84704415954416,7,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
69,1,353,3893,140943,1,3,0,0,0,36.20421268944259,-2,3,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
27,3,265,2467,70898,14,1,1,0,1,28.73854884475071,13,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
58,2,192,11944,197169,2,3,0,0,1,16.507786336235768,-1,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
43,2,275,10836,179195,9,1,0,0,1,16.537006275378367,8,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
52,1,252,13999,177424,2,4,0,0,0,12.674048146296164,-2,4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
27,3,257,5470,21570,14,1,1,0,1,3.943327239488117,13,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
56,3,46,9458,93065,12,2,1,0,1,9.83981814337069,10,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
33,0,147,11656,65596,9,4,0,0,0,5.627659574468085,5,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
48,3,269,12964,38454,15,2,0,0,0,2.966214131440913,13,2,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
60,3,330,13646,157713,5,3,0,0,0,11.55745273340173,2,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
61,1,248,6992,161923,3,2,0,0,0,23.158323798627002,1,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
49,0,341,2851,144160,18,4,1,0,0,50.56471413539109,14,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
48,3,200,13506,24172,16,2,0,0,0,1.789723086035836,14,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
55,0,102,1669,155536,5,2,1,0,0,93.19113241461953,3,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
47,0,52,7144,121943,7,3,0,0,0,17.069288913773796,4,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
63,2,120,13295,34494,0,3,1,0,0,2.594509213990222,-3,3,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
21,1,299,7311,61202,19,3,1,0,0,8.371221447134454,16,3,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
21,3,315,14991,151582,0,0,1,0,1,10.111533586818759,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
18,3,311,11828,166442,17,5,0,0,0,14.071863375042273,12,5,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
52,2,293,11045,55337,6,2,0,1,0,5.01014033499321,4,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
32,2,9,14866,84536,9,3,1,0,1,5.686533028386923,6,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
40,0,216,11573,86316,4,4,1,0,0,7.45839453901322,0,4,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
54,3,62,5127,117033,5,4,1,0,0,22.82679929783499,1,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
25,0,287,4945,98207,18,3,0,0,0,19.859858442871587,15,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
60,0,199,13068,119983,1,4,1,0,0,9.181435567799204,-3,4,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
45,3,177,5522,160040,18,5,0,0,0,28.982252806954,13,5,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
52,0,274,7184,91908,12,4,0,0,0,12.793429844097995,8,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
26,1,303,540,73034,2,3,0,0,0,135.24814814814815,-1,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
63,3,83,8514,31261,4,4,0,0,0,3.6717171717171717,0,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
34,0,128,2034,51061,9,1,0,0,1,25.103736479842674,8,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
47,1,344,12084,26594,16,4,0,0,0,2.200761337305528,12,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
20,0,342,3388,35537,1,2,0,0,0,10.489079102715467,-1,2,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
53,0,74,8801,81638,12,2,1,0,1,9.275991364617656,10,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
41,2,286,13380,170895,9,0,0,0,1,12.772421524663677,9,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
52,1,185,9590,64512,20,0,1,0,1,6.727007299270073,20,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
33,2,40,5616,40864,12,4,1,0,0,7.2763532763532766,8,4,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
